StudentID,Major,State,EFC,Year,FirstGen
2892577,Geography,Tennessee,22536,2nd,0
5800344,Economics,Missouri,13913,3rd,1
4102294,Forestry,Missouri,20813,3rd,1
9901367,Fine Arts,Ohio,28949,4th+,0
9377085,Environmental Science,Georgia,6733,1st,1
6153285,Computer Science,Missouri,13388,3rd,0
3929004,Software Engineering,Washington,14524,1st,0
5699604,Computer Science,Oregon,20972,4th+,0
6932410,Agriculture,Texas,7491,4th+,0
5340245,Physics,Wisconsin,17998,2nd,0
5193099,Veterinary Medicine,South Carolina,9774,2nd,0
1545659,Economics,Virginia,0,2nd,1
9275342,Physics,Wisconsin,0,1st,1
9786680,Geology,Nevada,20298,3rd,0
7339185,Nursing,Nebraska,11647,3rd,0
2559391,Aerospace Engineering,Idaho,0,3rd,1
9755822,Geology,Massachusetts,6443,3rd,0
5821148,Dance,Michigan,31155,4th+,0
1421100,Law,Michigan,25440,1st,0
7907991,Health Science,Nebraska,8832,2nd,0
3821944,Agriculture,Texas,0,3rd,1
6526536,Marketing,North Dakota,19080,2nd,0
2925612,Geology,Nebraska,9313,4th+,1
8757493,Statistics,New Hampshire,0,2nd,1
9851188,History,Colorado,12078,2nd,1
5610594,Forestry,Ohio,28305,1st,1
6478998,Dance,North Dakota,19519,3rd,1
4689221,Kinesiology,Minnesota,8563,3rd,0
8975257,Civil Engineering,New Hampshire,13315,4th+,0
9685180,Computer Engineering,Pennsylvania,10525,1st,0
1402229,Statistics,North Dakota,16886,3rd,0
2803366,Economics,Missouri,24186,4th+,0
8509959,Nursing,Wisconsin,0,1st,1
4949759,Mechanical Engineering,Missouri,0,1st,1
6935928,Mathematics,,21881,1st,1
2341071,Sociology,Wisconsin,0,4th+,1
8821058,Hospitality Management,Minnesota,0,4th+,1
2970241,English,Florida,10065,3rd,0
9274149,Theater Arts,North Dakota,0,4th+,0
6527260,Civil Engineering,Minnesota,24962,3rd,0
3468044,Art History,Kansas,32921,3rd,0
5049204,Industrial Engineering,Georgia,30084,4th+,0
5369442,Dance,Minnesota,8386,3rd,0
3546384,Pharmacy,Illinois,28228,1st,0
2917085,Software Engineering,Maine,11479,1st,0
2869956,Education,Vermont,10423,4th+,0
1519093,Medicine,Georgia,15135,2nd,0
7344533,Zoology,Pennsylvania,0,3rd,0
2094747,Economics,Wisconsin,25350,4th+,1
3052109,Music,Michigan,0,3rd,1
3683038,Medicine,Wisconsin,0,3rd,0
2306254,Agriculture,South Dakota,16168,2nd,0
8207414,Criminal Justice,Michigan,22272,3rd,0
5748086,Forestry,Ohio,32283,2nd,0
3901028,Health Science,Minnesota,0,1st,1
3221302,Environmental Science,Wisconsin,7821,3rd,0
8252170,Software Engineering,Florida,26167,1st,0
3647961,Creative Writing,Florida,12829,1st,0
5580992,Health Science,Idaho,0,4th+,1
8128225,Veterinary Medicine,Louisiana,0,1st,1
3255994,Medicine,West Virginia,6245,4th+,0
2587599,Law,North Dakota,18593,1st,0
5166097,Accounting,South Dakota,18513,3rd,0
2039773,Classics,Missouri,0,3rd,1
4149025,Classics,Indiana,15684,2nd,1
9640374,Environmental Science,North Carolina,6244,1st,1
8137796,Political Science,South Dakota,24119,3rd,0
5458785,Political Science,Missouri,8633,4th+,1
2015400,Pharmacy,Kansas,17899,1st,0
2485363,Forestry,Kansas,13811,1st,0
7992217,Biochemistry,Idaho,23505,3rd,0
4986735,Civil Engineering,Illinois,21868,1st,1
5781233,Chemistry,Washington,1141,2nd,0
2295711,Nutrition,North Dakota,20046,2nd,0
2334167,Classics,West Virginia,2930,2nd,1
3452706,Law,Michigan,0,3rd,1
4178446,Biology,California,29505,1st,0
1547652,Classics,Indiana,0,4th+,1
8566177,Creative Writing,Arkansas,0,4th+,1
5005179,Art History,South Carolina,0,1st,1
9679173,Veterinary Medicine,Ohio,24557,2nd,0
6926079,Industrial Engineering,Missouri,0,1st,1
8144471,Industrial Engineering,California,0,4th+,1
7495593,Journalism,Kansas,7945,2nd,0
1670399,Zoology,Kansas,15877,2nd,0
9698998,Journalism,New Jersey,3239,4th+,0
7015698,Sociology,New Jersey,0,2nd,1
7437007,Chemical Engineering,Indiana,0,4th+,1
8832740,Law,Iowa,25611,2nd,0
4445428,English,Minnesota,19237,3rd,0
7754241,Dance,Florida,15805,4th+,0
4647497,Aerospace Engineering,New Mexico,11205,3rd,0
2352009,Mechanical Engineering,Wisconsin,0,3rd,1
5907068,Electrical Engineering,Ohio,16310,4th+,1
8951542,Theater Arts,Idaho,681,4th+,0
6543769,Fine Arts,South Dakota,0,1st,1
4291535,Fine Arts,Maine,8022,1st,1
2160159,Statistics,Massachusetts,15051,3rd,1
2287717,Software Engineering,Minnesota,2771,2nd,1
3697659,Biochemistry,Nebraska,0,3rd,1
4989481,Chemical Engineering,Ohio,25995,2nd,1
9500223,Statistics,Pennsylvania,0,3rd,0
2315791,Physics,Virginia,23781,4th+,1
2195488,Environmental Science,Illinois,21304,3rd,0
2899102,Electrical Engineering,Illinois,0,1st,1
8138847,Dance,Vermont,41839,3rd,1
3977695,English,Indiana,21022,4th+,0
4173832,Mechanical Engineering,North Dakota,16847,1st,0
9669098,Chemical Engineering,Illinois,0,2nd,1
4036384,History,Georgia,16395,4th+,0
4898071,Physics,Missouri,22627,4th+,0
8289682,Medicine,Vermont,30963,3rd,1
6008275,Theater Arts,Iowa,13554,1st,1
7818255,Computer Engineering,Indiana,9137,3rd,1
5583341,Theater Arts,North Carolina,0,1st,1
2242740,Music,Kentucky,12161,4th+,0
6405195,Criminal Justice,Illinois,32447,2nd,1
8969104,Software Engineering,Maine,14893,2nd,1
1585488,Marketing,New York,15639,4th+,0
4641820,Graphic Design,Nebraska,16787,2nd,0
6020843,Social Work,Missouri,0,1st,1
9669241,Aerospace Engineering,Missouri,24108,4th+,0
5258849,Geography,Missouri,26373,2nd,0
5828050,Education,North Dakota,8018,1st,0
9586588,Biology,Pennsylvania,17176,4th+,1
3713308,Law,Delaware,0,4th+,1
5237857,Geography,Delaware,12688,2nd,0
9096596,Social Work,Missouri,15132,2nd,1
8561851,Sociology,Tennessee,21692,3rd,0
2641774,Software Engineering,Michigan,10943,3rd,0
3903471,Creative Writing,Washington,0,3rd,1
5055786,Fine Arts,Michigan,17915,4th+,0
9441545,Industrial Engineering,Vermont,0,4th+,1
3840945,Electrical Engineering,Minnesota,19594,4th+,0
2308822,Graphic Design,Michigan,6141,4th+,1
7362422,Philosophy,Arizona,0,2nd,1
9241165,Criminal Justice,Illinois,17088,2nd,1
5840270,Art History,Mississippi,0,4th+,1
4265993,Music,Iowa,21078,2nd,0
6115277,Biology,Maine,22183,4th+,0
9757496,Education,Illinois,0,2nd,0
6916832,Aerospace Engineering,North Dakota,20848,1st,0
3549249,Marketing,North Dakota,7880,4th+,0
4543817,Health Science,Iowa,0,4th+,1
6728184,Dance,Missouri,7895,2nd,0
8466638,Sociology,Nebraska,30569,2nd,0
1636852,Dance,Georgia,17485,2nd,1
7629654,Education,Kansas,17044,1st,0
9386711,Aerospace Engineering,Wisconsin,16089,1st,0
8973376,Journalism,Michigan,0,3rd,1
8894949,Education,South Dakota,0,2nd,1
3586492,Education,Minnesota,0,3rd,1
9114447,Political Science,South Carolina,29715,2nd,0
4936050,Marketing,Minnesota,0,3rd,1
9518881,Education,Missouri,14919,4th+,0
3630997,Anthropology,Indiana,24120,3rd,0
7884804,Health Science,Illinois,17725,4th+,0
4241103,Law,California,6004,3rd,0
1409608,Physics,Louisiana,21111,2nd,1
9402592,Economics,Missouri,12774,1st,0
2525744,Geology,Missouri,20181,4th+,1
5677280,Forestry,South Dakota,30031,3rd,0
9318216,Nutrition,New Jersey,14534,2nd,0
6631654,History,Wisconsin,12604,1st,0
1038381,Creative Writing,South Dakota,20735,2nd,0
4921818,Aerospace Engineering,South Dakota,1643,1st,1
1147435,Political Science,North Dakota,13314,2nd,0
9021692,Geography,Florida,13371,1st,1
4210645,Health Science,Arkansas,6320,3rd,1
9068054,Information Technology,Virginia,13775,2nd,0
2354155,Computer Science,New Mexico,13445,4th+,0
4389693,Creative Writing,Nevada,1423,2nd,0
1366240,Industrial Engineering,South Dakota,8936,3rd,0
3921325,Industrial Engineering,North Dakota,0,2nd,1
7670486,Education,Pennsylvania,22762,2nd,0
4783030,Accounting,Oklahoma,0,2nd,0
2978392,Accounting,Indiana,0,4th+,0
7033983,Psychology,,9863,4th+,0
2768550,Religious Studies,North Dakota,30052,2nd,0
5431139,Biochemistry,Minnesota,0,4th+,1
1796772,Psychology,Minnesota,8638,1st,0
8823672,Sociology,Nebraska,27199,3rd,0
8432846,Religious Studies,North Dakota,10327,2nd,0
2571885,Computer Engineering,Arizona,17243,1st,1
2188893,Theater Arts,Oklahoma,43788,3rd,0
9573151,Electrical Engineering,Ohio,20442,4th+,0
7709079,Physics,Nebraska,8979,3rd,0
8917438,Geography,Missouri,32201,3rd,0
6646317,Nutrition,Ohio,20933,3rd,0
5087204,Biology,Nevada,12910,4th+,0
8689409,Economics,California,9060,2nd,0
6799702,Physics,Washington,12021,4th+,0
7290791,Criminal Justice,Indiana,24410,1st,0
2534592,Sociology,California,0,4th+,0
7735873,Computer Science,Indiana,9291,1st,0
8511516,Graphic Design,South Dakota,0,2nd,1
4173618,Information Technology,Colorado,0,2nd,1
5186734,Law,Michigan,7297,3rd,0
5462087,Software Engineering,Michigan,0,4th+,1
8069997,Music,Illinois,7355,3rd,0
2382179,Health Science,South Dakota,0,1st,1
9836262,Religious Studies,Virginia,7004,2nd,0
1492579,Veterinary Medicine,California,12784,1st,0
4412795,Biology,Ohio,5061,4th+,0
2541963,Communication,North Dakota,5498,3rd,0
9694831,Aerospace Engineering,Indiana,5378,3rd,0
4079526,Health Science,Missouri,19884,1st,0
1046221,Information Technology,Indiana,0,3rd,0
8230154,Electrical Engineering,Wisconsin,4613,4th+,0
3950765,Philosophy,South Dakota,16079,2nd,0
9225520,Classics,Nevada,0,4th+,1
9908439,Biochemistry,Texas,21133,2nd,0
4973610,Economics,Utah,0,3rd,0
9699335,Medicine,North Dakota,6895,2nd,0
4261339,Nursing,Indiana,0,3rd,1
3768635,Art History,Iowa,11801,4th+,0
3341879,Software Engineering,California,12748,2nd,0
1684828,Economics,Missouri,0,1st,1
9530792,Philosophy,Missouri,18339,4th+,0
2570170,Veterinary Medicine,Michigan,24612,1st,1
8290649,Education,Alabama,10850,2nd,0
9123487,Art History,Michigan,4006,3rd,0
2411034,Chemistry,North Dakota,9573,4th+,0
9598840,Aerospace Engineering,South Dakota,8659,1st,0
3518241,Mathematics,Vermont,0,1st,1
5975025,Zoology,South Dakota,23239,3rd,0
3155919,Chemical Engineering,Illinois,3027,3rd,0
2172080,Hospitality Management,West Virginia,35144,2nd,0
1321469,Communication,Virginia,28259,3rd,0
5155561,Computer Science,New Hampshire,24715,2nd,0
5159000,Physics,Ohio,0,2nd,1
7654509,Business Administration,Maine,22032,1st,1
4061939,Social Work,Missouri,28304,4th+,1
5352578,Medicine,Ohio,0,4th+,0
3563477,Journalism,Kansas,0,2nd,0
8253822,Computer Engineering,Kansas,17019,2nd,0
7377288,Mechanical Engineering,Michigan,12523,3rd,0
4790799,Political Science,Indiana,0,4th+,1
4708276,Veterinary Medicine,Illinois,0,1st,1
5148488,Biology,South Dakota,13626,1st,0
7213180,Computer Science,Massachusetts,0,3rd,1
5548312,Economics,Vermont,27644,2nd,0
4661205,Theater Arts,North Dakota,0,2nd,1
6272758,Communication,Arizona,0,3rd,1
6374984,Mathematics,New Hampshire,17904,3rd,0
1901124,Civil Engineering,Missouri,2631,3rd,0
7000493,Dentistry,North Dakota,30659,1st,0
9631320,Chemistry,Wisconsin,15243,3rd,0
5428908,Religious Studies,Massachusetts,0,2nd,1
5241013,Communication,Illinois,15596,4th+,0
1731341,Education,Kansas,11692,1st,0
3648124,History,Missouri,0,1st,1
4441249,Computer Science,New Hampshire,14375,1st,0
3202616,Classics,Missouri,0,2nd,0
8723817,Dance,Arizona,3522,1st,0
6846754,Veterinary Medicine,Illinois,16934,4th+,1
5858209,Pharmacy,Ohio,0,3rd,1
6145623,Kinesiology,New Jersey,0,4th+,1
3278797,Graphic Design,Louisiana,23373,4th+,0
2284978,Anthropology,Missouri,14753,3rd,0
1131748,Medicine,California,10353,4th+,1
2584185,Dance,Kansas,7097,1st,1
2107132,Electrical Engineering,Florida,21331,2nd,0
7505203,Religious Studies,Arizona,0,4th+,1
4543579,Geography,Kansas,10937,2nd,0
2482666,Graphic Design,Minnesota,25992,2nd,0
9481714,Health Science,North Dakota,12482,1st,1
3595537,Fine Arts,North Carolina,22010,2nd,1
4411349,Biochemistry,Wisconsin,20938,3rd,0
3737499,Biochemistry,Louisiana,5255,3rd,0
4820536,Kinesiology,Minnesota,134,4th+,0
4632136,Hospitality Management,Arkansas,15552,2nd,0
9362241,Computer Engineering,Colorado,19159,1st,0
7077318,English,Alabama,0,4th+,1
1827275,Hospitality Management,Arkansas,13964,3rd,0
2837612,Dance,Oklahoma,23730,4th+,0
6395161,Mechanical Engineering,Kansas,40060,3rd,0
2699101,Computer Science,Tennessee,15638,2nd,0
5834757,Pharmacy,Massachusetts,13577,1st,1
9843289,Law,Indiana,26089,2nd,0
7518257,Geography,Ohio,11356,2nd,1
7059415,Dentistry,Utah,3508,4th+,1
5085220,Business Administration,New Mexico,17660,1st,1
6757495,Psychology,Illinois,0,3rd,1
3141389,Dance,Ohio,0,4th+,1
8966861,Political Science,Arkansas,17890,1st,0
3235049,Electrical Engineering,Michigan,29768,1st,0
1619844,History,North Dakota,3516,3rd,0
6910186,Industrial Engineering,New York,29055,4th+,0
9603005,Environmental Science,North Carolina,33801,4th+,0
3718890,Creative Writing,Michigan,21271,4th+,0
8351952,Aerospace Engineering,Missouri,18220,2nd,0
2258817,Pharmacy,Pennsylvania,4713,4th+,1
3423917,Electrical Engineering,Texas,0,1st,1
3043215,Art History,South Dakota,3829,1st,1
1474059,Architecture,North Dakota,23342,4th+,0
7310680,Kinesiology,Nebraska,31012,3rd,0
4702405,Agriculture,Oregon,24223,1st,0
9066060,Psychology,Wisconsin,22346,2nd,0
7196599,Nutrition,Wisconsin,13201,3rd,0
9719244,Medicine,Michigan,0,4th+,1
1287564,Mechanical Engineering,California,30416,1st,0
5805216,Classics,Virginia,0,4th+,0
9330338,Anthropology,Tennessee,1504,1st,0
5536218,Theater Arts,South Carolina,0,2nd,1
8236609,Software Engineering,Kansas,0,4th+,1
7996991,Architecture,North Carolina,7976,2nd,0
9505933,Philosophy,Indiana,0,4th+,0
6400013,Psychology,Ohio,9326,2nd,0
9642994,History,Maryland,18171,4th+,0
6420888,Psychology,Minnesota,35760,1st,1
2941787,Criminal Justice,North Dakota,31006,4th+,0
6197832,Aerospace Engineering,South Carolina,14609,3rd,0
9669426,Zoology,Illinois,0,4th+,1
1657965,Information Technology,Arizona,25237,1st,0
2852821,Biochemistry,Michigan,13732,1st,1
8515621,Graphic Design,New York,0,1st,1
7395467,Philosophy,Connecticut,20934,3rd,0
5962063,Art History,Michigan,23226,3rd,1
5323503,Theater Arts,Minnesota,18583,2nd,0
7259110,Graphic Design,South Dakota,0,1st,0
5623627,Criminal Justice,Minnesota,0,1st,1
6296440,Health Science,Texas,0,3rd,1
5455270,Fine Arts,Virginia,11541,3rd,0
1587887,Computer Science,New York,15797,2nd,0
8526654,Computer Science,Iowa,25424,1st,0
3840091,Psychology,Illinois,4432,3rd,0
7348333,Mathematics,South Dakota,30636,3rd,1
7619227,Aerospace Engineering,Kansas,4631,3rd,1
3037151,Economics,South Dakota,8089,1st,0
7481927,Journalism,Tennessee,18336,4th+,0
5557255,Social Work,Mississippi,15046,3rd,1
6291041,Economics,Kansas,9690,3rd,0
6463472,Criminal Justice,Idaho,35661,4th+,0
9053975,Dance,Massachusetts,1518,1st,0
2637641,Classics,Nevada,12558,4th+,0
6484588,Marketing,Utah,14891,2nd,0
7535339,Statistics,Michigan,0,1st,0
7866047,Pharmacy,Iowa,0,4th+,1
9069936,Medicine,Indiana,18194,4th+,0
2084421,Art History,Nebraska,17172,4th+,0
4463549,English,Indiana,21242,2nd,0
5889079,Dance,Kansas,20786,1st,0
4465709,Religious Studies,Iowa,0,2nd,1
3459374,Physics,Georgia,0,2nd,1
6067096,English,Virginia,11056,3rd,0
4723631,Creative Writing,South Carolina,0,3rd,1
5696796,Zoology,Indiana,17448,4th+,0
4793221,Geography,New York,24785,3rd,0
6716086,Economics,Maryland,583,1st,1
7119033,Software Engineering,Maryland,22767,4th+,1
8720987,Medicine,Maryland,13510,1st,1
8887477,Software Engineering,Nebraska,0,4th+,1
1689411,Hospitality Management,California,0,3rd,1
6234791,Physics,Illinois,444,4th+,1
3877597,Psychology,Florida,16274,4th+,0
5751287,Art History,New Mexico,19119,2nd,1
6654028,Accounting,Minnesota,10221,3rd,0
6905035,Health Science,Tennessee,8810,1st,0
2526556,Architecture,Nebraska,2711,2nd,0
1947203,Economics,New Hampshire,0,1st,1
6214733,Zoology,Illinois,14823,1st,0
9304756,Environmental Science,Nevada,0,2nd,0
6753565,Nutrition,Indiana,24691,1st,0
9476443,Criminal Justice,Illinois,14959,4th+,0
8059964,Classics,Kansas,0,4th+,0
7360907,English,Nebraska,9406,4th+,0
6080118,Classics,Maine,4604,3rd,0
1909635,Agriculture,West Virginia,0,2nd,1
1129286,Architecture,North Dakota,19455,1st,0
7247592,Political Science,New York,20396,1st,0
2680987,Art History,New York,4224,1st,0
5580298,Business Administration,Connecticut,9714,2nd,0
7524633,Health Science,Iowa,19775,2nd,1
4256066,Political Science,Michigan,4717,3rd,0
2184208,Agriculture,Virginia,5275,4th+,0
5787707,Aerospace Engineering,Nebraska,0,1st,1
1222815,Electrical Engineering,South Dakota,3447,3rd,1
1910822,Computer Science,West Virginia,24799,4th+,0
6257839,Music,Michigan,25053,1st,0
4322132,Law,South Carolina,13867,4th+,0
1352504,Architecture,Nebraska,30169,2nd,0
7299449,Architecture,Indiana,27512,2nd,0
2275343,Social Work,Delaware,21033,1st,0
5097140,Biochemistry,Ohio,23891,2nd,0
4712059,Software Engineering,Iowa,0,1st,1
4272797,Communication,South Dakota,21508,4th+,0
4375673,Anthropology,Kansas,0,3rd,1
8365752,Education,Colorado,0,4th+,1
5393356,Geography,Wisconsin,0,2nd,1
8083408,Industrial Engineering,Colorado,7093,1st,0
2721992,Psychology,Illinois,20766,2nd,0
2689336,Dance,Connecticut,21761,2nd,0
9577841,Philosophy,South Dakota,33067,3rd,0
1831152,Criminal Justice,Iowa,0,2nd,0
8546145,Geography,North Dakota,3847,3rd,1
1322067,Criminal Justice,Illinois,1204,4th+,0
7513385,Psychology,Kansas,12910,2nd,1
3056798,Mechanical Engineering,Texas,11162,3rd,0
9300218,Social Work,North Dakota,0,3rd,1
9048599,Philosophy,North Dakota,25469,4th+,0
5238786,Fine Arts,Missouri,18986,2nd,1
4396195,Graphic Design,Indiana,12033,1st,0
6991801,Graphic Design,North Dakota,15205,1st,0
5481021,Computer Engineering,New Jersey,28103,2nd,0
6214378,Fine Arts,Massachusetts,20732,1st,0
9821345,English,New Jersey,12685,4th+,0
6779089,Computer Engineering,Illinois,16343,3rd,0
5049067,Dentistry,Missouri,31756,3rd,0
6015267,Sociology,New Mexico,18045,3rd,0
6269492,English,Michigan,22910,3rd,1
9776780,Pharmacy,North Dakota,0,2nd,0
3713541,Software Engineering,Pennsylvania,11909,1st,0
1227498,Nursing,Nebraska,4795,1st,0
1473173,Veterinary Medicine,West Virginia,0,2nd,1
1985406,Computer Engineering,Minnesota,0,1st,1
3917376,Law,Georgia,30862,2nd,1
4961000,Economics,Alabama,12388,3rd,0
6058475,Nutrition,California,24052,1st,0
7105587,Chemical Engineering,Nebraska,23701,2nd,0
9645538,Environmental Science,Illinois,8830,3rd,1
7401123,English,Nebraska,3419,4th+,1
5753623,Marketing,Delaware,4130,4th+,1
8403212,Philosophy,Mississippi,17206,1st,0
7971380,Agriculture,Vermont,1556,1st,0
3061603,Sociology,South Dakota,15042,2nd,0
9168000,Pharmacy,Kansas,28696,1st,0
3361840,Creative Writing,New Mexico,9729,2nd,0
7799734,Geography,Utah,24194,4th+,0
3319699,Philosophy,Minnesota,0,2nd,1
5918996,Social Work,Illinois,3513,1st,1
6575025,Computer Science,Kansas,19765,3rd,0
4877315,Hospitality Management,Michigan,15713,2nd,1
3539770,Computer Science,Louisiana,0,1st,1
9350667,Creative Writing,Missouri,11845,2nd,0
2800506,Political Science,Florida,0,4th+,1
7509665,Computer Engineering,Wisconsin,42528,4th+,0
7352001,Biochemistry,Michigan,8503,2nd,0
8233464,Architecture,Tennessee,0,3rd,1
5488863,Information Technology,Florida,17328,3rd,0
4843145,Geology,Virginia,18539,3rd,0
1492242,Law,Nebraska,7832,4th+,0
1444377,Creative Writing,Maryland,0,4th+,1
8968542,Architecture,North Dakota,0,2nd,1
5397624,Biology,Wisconsin,12025,3rd,0
9757080,Creative Writing,Arkansas,25211,1st,0
4229661,Environmental Science,North Dakota,12780,3rd,0
1042499,Chemical Engineering,Ohio,23092,4th+,0
8806149,Geography,Massachusetts,1681,3rd,0
8172586,Dance,New Jersey,14929,1st,0
1388471,Mechanical Engineering,Iowa,25235,4th+,0
6746526,English,Indiana,17458,4th+,1
5225217,Agriculture,Massachusetts,3609,3rd,0
4746283,Biology,South Dakota,0,3rd,1
7587700,Biochemistry,Illinois,0,4th+,1
3749505,Forestry,Kentucky,33293,1st,0
9792309,Religious Studies,Washington,18395,1st,0
3739793,Kinesiology,Tennessee,17926,2nd,0
5310488,Veterinary Medicine,Ohio,23848,2nd,0
4631389,Journalism,Ohio,0,1st,1
7735006,Social Work,Missouri,0,2nd,0
7172163,Industrial Engineering,North Carolina,15923,3rd,1
2273113,Art History,Iowa,7139,4th+,0
9096836,English,Kansas,14273,2nd,1
3494008,Journalism,Indiana,11496,4th+,0
4975861,Chemistry,Alabama,8699,1st,0
5645480,Physics,Iowa,14288,1st,1
5974100,Biochemistry,Iowa,8408,1st,0
9067360,Industrial Engineering,Wisconsin,0,1st,1
3079389,Journalism,Nebraska,26077,1st,0
4621588,Criminal Justice,Kansas,18980,4th+,0
1866834,Medicine,Pennsylvania,5552,3rd,0
5783877,Criminal Justice,Indiana,21038,4th+,0
5232931,Dentistry,North Carolina,17902,4th+,0
8441376,Dance,Kansas,14185,1st,0
8699886,Social Work,North Carolina,7609,2nd,0
1520147,Communication,Mississippi,22874,2nd,0
9687958,Chemistry,Virginia,27442,3rd,1
2321184,Statistics,North Dakota,8377,1st,1
2662563,Fine Arts,Missouri,25832,1st,0
4094927,Creative Writing,Idaho,8666,3rd,0
8784832,Creative Writing,Vermont,15529,3rd,0
9781320,Religious Studies,South Dakota,0,1st,1
5189096,Law,Michigan,27120,1st,0
